dni,tipo_domicilio,fecha_nacimiento,nombre,apellido,localidad,departamento,provincia,numero,piso,codigo_postal,calle,edad,cuil,inicio_actividad,estado_civil,sexo,barrio,legajo
29134587,Laboral,1967-06-24,Tere,Ferrando,Córdoba,Lleida,Sevilla,6302,,1107,Via Leocadio Heredia,28,24963928432,2004-09-04,Casado,F,Norte,2874657
75000771,Laboral,1992-03-09,María Ángeles,Calderón,Cuenca,Las Palmas,La Rioja,7443,1A,6545,Cañada Aureliano Sevilla,63,26023329595,2006-07-06,Soltero,F,Este,9877436
42073396,Otro,1987-12-04,Paco,Zamorano,Burgos,Cantabria,León,2957,1A,8145,Avenida Aránzazu Pina,30,23801284292,2012-08-07,Divorciado,M,Barrio 1,9924821
41307962,Personal,1958-07-21,Alcides,Montaña,Castellón,Valencia,Las Palmas,997,2B,9113,Plaza Mohamed Arévalo,65,22520233340,2018-09-13,Soltero,M,Este,6427643
44284383,Otro,1995-02-21,Nidia,Mir,Ceuta,Madrid,Jaén,2070,1A,2931,C. Ámbar Barragán,58,22630843542,2016-09-03,Soltero,F,Barrio 1,5558595
91329175,Laboral,1993-09-13,Marco,Ayuso,Palencia,Guadalajara,Valencia,8252,,9086,Cañada de Fabricio Lara,51,22494557229,2024-05-02,Viudo,M,Oeste,9898023
44400380,Otro,1982-10-10,Héctor,Santos,Sevilla,Palencia,Cádiz,6917,1A,3245,Via Marcio Campillo,26,21448122425,1994-07-26,Soltero,F,Norte,629029
64410767,Laboral,1958-09-21,Ricarda,Heredia,Almería,Zaragoza,Álava,8541,2B,3086,Cañada Anna Múñiz,41,24557094926,2002-03-26,Divorciado,M,Norte,6538922
29534699,Otro,1991-07-15,Agustina,Atienza,Barcelona,Castellón,La Coruña,8853,3C,6233,C. de Belén Valle,59,25213383632,2003-08-23,Viudo,M,Centro,3192729
86016818,Personal,1993-02-11,Anastasio,Diego,Valladolid,Jaén,Las Palmas,1525,3C,1725,Rambla Rafael Pedraza,61,25254145928,2022-09-02,Divorciado,M,Barrio 3,7751464
41201709,Otro,1986-12-24,Concepción,Menéndez,Baleares,Asturias,Vizcaya,835,4D,7594,Camino Leticia Lluch,34,21322076430,2020-09-09,Viudo,M,Barrio 3,2329122
55552600,Laboral,1986-04-08,Rosa María,Quintanilla,Vizcaya,Granada,Cuenca,6013,4D,7592,Avenida de Silvestre Pomares,34,22503923584,1997-02-17,Divorciado,M,Norte,4551862
84620835,Personal,1991-11-09,Mauricio,Hernández,Valladolid,Pontevedra,Girona,4826,2B,5235,Calle Natividad Bermejo,25,29607278031,2009-07-20,Divorciado,F,Este,9455483
70172213,Laboral,1960-10-28,Adán,Maldonado,Baleares,Cantabria,Burgos,7719,4D,6959,Avenida de Ambrosio Hoyos,26,23550193854,2001-04-15,Casado,F,Este,2399173
56224296,Otro,1994-08-02,Bartolomé,Mendoza,Baleares,Lleida,Almería,7236,,3482,Avenida Eusebia Morillo,62,23889386165,2015-05-04,Soltero,M,Oeste,4902634
76103528,Personal,1989-07-14,Felisa,Vázquez,Navarra,Badajoz,Cuenca,932,3C,7961,Plaza Estela Osuna,53,24604157536,2015-03-28,Viudo,M,Norte,4603418
94417310,Laboral,1977-01-13,Amanda,Gálvez,Lugo,Zaragoza,Albacete,5286,2B,2391,Acceso Jenaro Diaz,31,26865476748,2016-02-03,Casado,M,Barrio 2,9261852
96898017,Personal,1983-11-03,Alfredo,Vara,Valladolid,Tarragona,Huesca,6184,4D,2198,Callejón Fausto Cuervo,58,24359559629,2013-11-07,Viudo,F,Barrio 3,9897851
56745230,Otro,1991-09-16,Felipa,Yáñez,Barcelona,Teruel,Jaén,2832,,6624,Cañada de Omar Diez,50,26223304541,2001-12-12,Casado,M,Norte,8513810
53075064,Laboral,1973-08-28,Plinio,Heredia,Ourense,Melilla,Toledo,1946,2B,7666,Via Úrsula Villaverde,50,25969543481,1996-05-24,Soltero,F,Barrio 2,5041752
26202037,Personal,1961-04-03,Lupita,Carreño,Pontevedra,Asturias,Sevilla,8331,4D,8472,Cuesta de Ainara Vázquez,52,29574904653,2005-04-28,Divorciado,F,Oeste,6805660
22387696,Laboral,1988-09-23,Ema,Vázquez,Baleares,Valencia,Toledo,5284,2B,5425,Calle Jose Manuel Quintanilla,52,21279803192,2024-05-06,Casado,F,Barrio 1,4894333
77038744,Otro,1985-06-03,María Del Carmen,Frías,Segovia,León,Cáceres,7665,,4120,Vial de Miriam Luna,60,21760040870,2013-06-18,Soltero,M,Oeste,7729483
75085452,Personal,1989-02-25,Milagros,Mir,La Rioja,Santa Cruz de Tenerife,Santa Cruz de Tenerife,6901,4D,6864,Avenida de Olimpia Téllez,23,21790074893,2012-05-07,Soltero,M,Sur,828446
47395523,Laboral,1986-02-28,Paloma,Ricart,Castellón,Cantabria,Melilla,3485,4D,9128,Rambla de Palmira Martorell,65,21722380802,2018-07-09,Viudo,F,Barrio 3,4979107
68234417,Laboral,1981-03-21,Marcos,Ferrández,Huesca,Sevilla,Santa Cruz de Tenerife,2009,,6371,Acceso Silvestre Bellido,33,23862810589,1994-09-04,Soltero,F,Sur,3514955
90373393,Otro,1987-01-07,Omar,Guerrero,Murcia,Murcia,Ourense,7497,,8110,Cañada de Esther Esteve,35,20487730964,2023-12-26,Soltero,F,Barrio 3,938981
31107846,Personal,1981-09-06,Emperatriz,Salamanca,Asturias,Castellón,Valencia,4352,4D,1724,Alameda Gonzalo Ramírez,58,24791331932,2009-03-21,Divorciado,F,Barrio 1,7718010
72692623,Laboral,1999-07-03,Godofredo,Sotelo,Castellón,Zaragoza,La Rioja,62,1A,1669,Paseo Amador Marí,37,22996571917,2007-07-11,Divorciado,F,Norte,7919892
32369771,Personal,1985-10-16,Amando,Angulo,Teruel,Cádiz,Ceuta,5896,3C,4959,Pasaje de Genoveva Arias,47,20344402437,2019-12-08,Viudo,F,Oeste,1109136
76262553,Laboral,1964-10-20,Esteban,Marin,Cádiz,Teruel,Segovia,1869,4D,2562,Pasadizo de Pepe Arellano,43,28181993929,2007-09-11,Divorciado,F,Centro,8519578
40431831,Personal,1960-02-15,Omar,Comas,Lleida,Soria,Ávila,6197,4D,5703,Callejón Vasco Villalobos,37,29952353829,2018-03-01,Divorciado,F,Barrio 2,8925087
61643811,Otro,1974-01-08,Gerardo,Macias,Palencia,Murcia,Cuenca,2241,3C,2201,Cañada Roxana Rey,59,20266723847,2006-03-22,Soltero,M,Barrio 1,2977038
84165123,Otro,1982-05-12,Javiera,Garriga,Segovia,Castellón,Melilla,7901,2B,1623,Rambla de Luz Noriega,57,26475678501,2002-12-13,Soltero,M,Sur,6432887
16466084,Otro,1982-07-14,Domitila,Falcó,Álava,Teruel,Ceuta,5012,3C,4214,Urbanización de Salomé Galindo,25,27813521007,2004-08-16,Viudo,F,Barrio 3,3810619
48443234,Laboral,1975-04-11,Perla,Galindo,Lugo,Granada,Zaragoza,3781,1A,5665,Via de Donato Navarrete,30,23398264743,2012-08-25,Soltero,M,Oeste,6184439
94631896,Otro,1985-06-28,Tere,Chacón,Burgos,Girona,Cantabria,7460,,2964,Plaza de Tomás Tomas,35,26274771876,2010-03-04,Viudo,M,Oeste,8483639
63570133,Personal,1971-03-31,Adriana,Gallo,Málaga,Cádiz,Soria,8544,,2642,Glorieta de Lorena Salmerón,61,26309706298,2004-12-12,Soltero,F,Barrio 3,298051
63954515,Otro,1989-01-22,Isabela,Jordán,Ourense,Granada,Sevilla,119,4D,9466,Cañada de Paca Macias,28,27937283011,2022-08-21,Soltero,F,Sur,8253495
50765226,Personal,1981-07-31,Valeria,Páez,Soria,Ávila,Pontevedra,2192,1A,2898,Pasaje Alondra Castells,56,22303276317,1999-10-21,Soltero,M,Barrio 1,5735112
61724753,Personal,1968-07-09,Eli,Cuenca,La Coruña,La Rioja,Cádiz,4253,4D,5683,Via Guiomar Ballester,61,25176662349,1999-01-15,Casado,F,Barrio 2,8333179
60342903,Otro,1985-05-04,Leocadia,Trujillo,Guadalajara,Ourense,Melilla,7024,1A,4440,Cuesta de Ciríaco Robledo,57,26569743645,2001-09-09,Casado,F,Centro,2091094
81912210,Laboral,1985-10-06,Rufina,Anaya,Jaén,Ourense,Huesca,8928,3C,6565,Pasadizo Isaías Mayol,62,25917320921,2022-09-15,Casado,F,Centro,9751392
62477562,Personal,1969-08-12,Débora,Piquer,Girona,Lugo,Segovia,8556,1A,9088,Alameda de Onofre Peñas,30,26933075594,2016-02-22,Divorciado,M,Barrio 2,2363953
26515362,Personal,1981-01-05,Encarna,Elías,Jaén,La Rioja,Almería,8271,1A,6324,Ronda de Vito Ballesteros,42,24972014324,2003-06-14,Casado,F,Este,5565312
68446418,Personal,1969-04-30,Oriana,Tolosa,Almería,León,Valladolid,8795,2B,9150,Pasaje de Clementina Ariza,53,24867119002,2024-06-27,Soltero,M,Este,3337970
14090570,Otro,1976-11-19,Asdrubal,Bolaños,Huesca,Burgos,Castellón,4367,,2481,Avenida de Violeta Alemán,57,25935540385,2001-07-10,Viudo,M,Centro,3058751
64303142,Otro,1986-08-24,Manolo,Coca,Cuenca,Guadalajara,Cantabria,8463,1A,1422,Cañada Bernarda Iriarte,52,28157040303,2022-05-05,Viudo,F,Barrio 3,6994987
68941762,Otro,1989-05-21,Alfredo,Solís,Albacete,Cádiz,Valladolid,8693,,3795,Glorieta de Sol Barba,28,24163159290,2008-03-19,Soltero,F,Barrio 1,2032459
59744501,Otro,1965-12-29,Jose Francisco,Arroyo,Las Palmas,Ciudad,Toledo,3707,4D,3638,Pasadizo de Dimas Rivero,65,28935849130,2001-05-12,Divorciado,M,Centro,5305673
14606240,Otro,1988-10-05,Nando,Prieto,Pontevedra,Valladolid,Ciudad,957,,8446,Plaza de Mireia Alcolea,55,21233404479,2023-12-17,Casado,F,Sur,9740956
40491703,Personal,1973-11-08,Baudelio,Espinosa,Málaga,Castellón,Ávila,8202,3C,8652,Ronda de Nicolasa Giner,45,22334193229,2010-04-29,Soltero,F,Barrio 3,3635715
87514969,Laboral,1990-01-15,Poncio,Larrañaga,Guipúzcoa,Granada,Cuenca,4371,,2468,Cuesta Consuelo Sierra,23,29570691847,2015-10-28,Soltero,M,Este,5492373
30644240,Personal,1986-05-09,Borja,Amor,Huelva,Zaragoza,Ourense,261,1A,6890,Rambla Flavia Sierra,29,28592855131,1999-07-30,Viudo,M,Barrio 1,1135867
12764096,Laboral,1984-07-13,Alondra,Lucas,Lleida,Cáceres,Álava,2181,,2806,Avenida de Amaya Prats,51,24195111694,2017-09-14,Viudo,F,Este,9424614
32974259,Otro,1999-10-08,Mauricio,Portillo,Castellón,Baleares,Albacete,9338,,7706,Vial de Ignacio Bastida,50,22645976073,2015-01-11,Casado,M,Barrio 3,2855071
72176742,Laboral,1977-02-27,Xiomara,Espada,Badajoz,Santa Cruz de Tenerife,Huelva,6243,3C,3521,Acceso de Eligia Cal,65,24923195406,2006-05-01,Soltero,F,Barrio 1,6701639
31442255,Laboral,1958-07-19,Azeneth,Izquierdo,Jaén,Alicante,Huelva,3089,1A,2729,Calle Constanza Heredia,28,25955748776,2007-08-30,Casado,F,Barrio 3,90599
92671319,Personal,1960-09-13,Emperatriz,Maestre,Barcelona,Soria,Girona,5248,4D,4109,Ronda Goyo Manzano,31,20734024203,2021-09-07,Soltero,M,Barrio 1,5540277
12891799,Laboral,1975-08-30,Blanca,Feliu,León,Asturias,Segovia,2629,3C,4808,Camino de Ángel Palma,64,21504026559,2005-08-24,Soltero,F,Barrio 3,9651137
60829245,Otro,1960-01-02,Reina,Conde,Badajoz,Girona,Ciudad,4252,1A,8286,Camino de Albano Zurita,45,27425182131,1999-01-31,Divorciado,M,Centro,8076253
35158651,Personal,1973-06-17,Lilia,Serra,Ceuta,Madrid,Burgos,9404,2B,8065,Ronda de Tiburcio Saez,63,26883774869,2011-03-08,Casado,M,Centro,381851
40345553,Otro,1989-09-18,Estela,Poza,Salamanca,Lugo,Asturias,4780,4D,1961,Urbanización de Amancio Hernández,32,20104726903,1996-05-29,Viudo,F,Barrio 1,1046668
86877796,Laboral,1992-03-08,Concha,Ramos,Melilla,Segovia,Lleida,3553,,3668,Acceso Olimpia Lasa,43,26423835668,2022-03-04,Soltero,F,Barrio 1,7197722
52758243,Otro,1981-05-28,Quique,Heredia,La Coruña,Pontevedra,Zamora,9713,,8301,Callejón de Lourdes Sáez,52,22263832828,2002-01-27,Casado,M,Barrio 3,8138503
51734082,Otro,1992-05-11,José,Domingo,Melilla,La Coruña,Santa Cruz de Tenerife,7378,4D,2080,Pasaje Liliana Cases,42,22634038545,1996-01-17,Viudo,F,Este,2543609
91795549,Otro,1959-06-07,Modesta,Palmer,Córdoba,Soria,Pontevedra,947,4D,3629,Ronda José Ángel Pelayo,33,26024422296,2009-10-06,Soltero,M,Barrio 2,2433020
41730669,Personal,1988-09-24,Agapito,Pinto,La Rioja,Teruel,Zamora,278,3C,5179,Alameda Francisco Castilla,44,29812450119,1995-05-16,Soltero,M,Este,170109
20009219,Personal,1995-01-03,Leocadio,Ortega,Cuenca,Alicante,Guipúzcoa,5208,1A,5474,Plaza Marisa Padilla,37,21227614980,2004-12-30,Soltero,M,Este,4100350
36191408,Otro,2000-05-08,Federico,Carpio,Valladolid,Zamora,Albacete,1071,1A,7737,C. Fabián Robledo,39,25763721050,2000-01-17,Viudo,M,Norte,1229532
38469165,Personal,1982-08-12,Sigfrido,Murcia,Valencia,Zaragoza,Huelva,5312,4D,3571,Pasaje Albano Ariño,22,23854803908,2001-11-14,Soltero,M,Oeste,2752474
10722089,Personal,1997-07-14,Alejandra,Mínguez,Teruel,Vizcaya,Ciudad,5025,4D,7002,Camino de Asdrubal Hernandez,60,26529596584,1994-07-21,Casado,F,Oeste,114671
67907578,Otro,1995-08-25,Borja,Manzano,Cuenca,Toledo,Lleida,4908,2B,9148,Acceso Leyre Pizarro,49,23763696745,2002-12-03,Soltero,M,Barrio 2,2380226
47346543,Otro,1974-04-04,Benigna,Carro,Jaén,Vizcaya,Las Palmas,7098,3C,1264,C. de Elpidio Cordero,30,28714807450,2005-07-23,Casado,F,Centro,2768669
21231854,Personal,1970-09-22,Juan Manuel,Contreras,Baleares,Cuenca,Tarragona,9609,1A,8007,Cuesta de Manuel Marco,40,24408722955,1995-07-16,Casado,M,Norte,3868486
30164985,Laboral,1988-08-30,Juan José,Lasa,Navarra,Segovia,Guipúzcoa,4826,,2921,Glorieta de Pepe Rosa,26,21690414479,2015-06-06,Casado,F,Este,6739233
72781008,Laboral,1965-01-24,Antonia,Borrás,Huelva,Burgos,Tarragona,2228,3C,1836,Avenida de Fausto Silva,37,28187012066,2012-04-15,Soltero,M,Sur,2876993
91105411,Laboral,1969-06-13,Ximena,Carrillo,Palencia,Sevilla,La Rioja,7359,2B,1684,Pasaje Clemente Granados,52,29736425067,2008-09-24,Soltero,F,Barrio 1,4127049
81600818,Personal,1968-04-21,Guiomar,Anglada,Huelva,Cuenca,Jaén,3619,2B,8080,Ronda de René Llabrés,43,25077115885,2007-01-27,Soltero,M,Barrio 3,4825426
87455659,Laboral,1965-09-17,Marcelino,Valdés,Albacete,León,Ávila,6517,,6345,Paseo Rogelio Tamayo,42,29700014486,2020-10-25,Soltero,M,Barrio 1,4344718
35299347,Laboral,1980-04-11,Gabriela,Baños,Ávila,Burgos,Melilla,2314,2B,9841,Plaza de Itziar Garzón,65,20967206828,1996-02-03,Viudo,F,Sur,1743924
55226345,Laboral,1998-04-19,Juan Antonio,Piña,Zaragoza,Cádiz,Cáceres,5506,3C,3743,Pasaje de Tamara Prada,60,24607170270,2007-09-01,Viudo,M,Sur,2579234
90653851,Personal,1961-11-24,Alfredo,Izquierdo,Jaén,Ávila,Ceuta,8191,3C,3589,Camino de Dionisio Tejero,22,22765009220,2022-07-02,Casado,M,Norte,3058137
43255366,Personal,1997-12-20,Luis Miguel,Arnau,Albacete,Lleida,Salamanca,8680,,4557,Alameda Aura Acosta,22,25125260981,2012-07-11,Divorciado,M,Barrio 2,6272566
20321109,Personal,1964-02-12,Úrsula,Valls,Tarragona,Melilla,Cuenca,2158,3C,8553,Calle de Esteban Agustín,49,26053889225,2002-01-14,Divorciado,M,Centro,400415
68056229,Otro,1979-03-13,Nilda,Donaire,Valencia,Palencia,Zamora,9609,,3185,Acceso de Gertrudis Gelabert,38,27838378130,2019-01-18,Soltero,F,Barrio 3,5636432
65907707,Laboral,1988-04-21,Mariana,Castelló,Soria,Valencia,Madrid,9985,,5685,Plaza Ulises Barón,55,21260934906,2022-10-21,Casado,F,Este,8973255
28152807,Laboral,2000-08-31,Fermín,Pellicer,Vizcaya,Salamanca,Soria,6883,2B,9774,Avenida de Fabio Agustí,35,27094522872,2011-10-25,Casado,F,Oeste,4978855
77456873,Otro,1999-03-07,Eli,Bayón,Navarra,Lugo,Cuenca,325,3C,9271,Paseo Sergio Mármol,61,28510298304,2003-08-27,Divorciado,M,Barrio 3,377246
20034788,Laboral,1982-11-07,Corona,Mayoral,Murcia,Málaga,Valladolid,6933,3C,2291,Paseo de Marisol Cervera,56,21505481665,2004-09-23,Casado,M,Oeste,8312469
82690877,Laboral,1987-07-27,Natalia,Diaz,Almería,La Rioja,Valladolid,6573,2B,9806,Cuesta de Luciana Trillo,54,25953696467,2011-09-13,Divorciado,M,Barrio 2,9204482
60742271,Laboral,1961-01-11,Vanesa,Tur,Jaén,Melilla,Segovia,4100,1A,2335,Callejón de Onofre Borrell,52,24032862044,2015-06-26,Soltero,M,Este,5147978
79001811,Laboral,1984-05-09,Lidia,Serrano,Guadalajara,Santa Cruz de Tenerife,Cáceres,8123,1A,3290,Alameda de Adán Cabello,62,22151501977,2021-05-11,Divorciado,M,Norte,9195199
33543205,Laboral,2001-11-26,Esmeralda,Farré,Cantabria,Melilla,Zamora,6393,,1009,Pasadizo de Calixta Mateo,30,25701648520,2012-01-18,Casado,F,Sur,8786382
13251973,Laboral,1990-11-20,Sosimo,Peinado,Cuenca,Segovia,Almería,2019,1A,3532,Alameda de Viviana Cobo,46,22049245938,2012-05-18,Soltero,F,Barrio 2,8902708
65827887,Laboral,1962-03-27,Virginia,Gálvez,Ciudad,Sevilla,Ceuta,4367,3C,1761,Paseo de Yésica Gomis,23,29887259770,2016-10-12,Casado,M,Barrio 1,8217390
89244628,Personal,2000-08-09,Roberta,Batlle,Soria,Cáceres,Barcelona,1967,1A,2713,Glorieta de Emilia Sanmiguel,34,25297048223,2023-07-09,Soltero,M,Este,1975326
10142729,Personal,1963-06-28,Víctor,Flor,Jaén,Huelva,Girona,9411,,2918,Glorieta Octavio Zurita,50,27554066482,2022-01-12,Divorciado,M,Oeste,1019304
36195413,Otro,2001-04-15,Nico,Palau,Santa Cruz de Tenerife,Tarragona,Segovia,1844,2B,8405,Calle de Cristian Nicolás,29,29613489420,2001-01-16,Divorciado,F,Sur,8817853
11838611,Otro,1966-04-14,Macarena,Álvarez,Tarragona,León,Palencia,4714,2B,9493,Ronda de Josefa Palomino,58,21733997731,1997-05-30,Soltero,M,Centro,8306326
21639689,Laboral,1999-02-27,Pablo,Piña,Murcia,Badajoz,La Coruña,9018,2B,4371,C. Eric Querol,49,20517769581,2020-08-17,Viudo,M,Este,9576460
45461615,Otro,2001-07-30,Blas,Guardiola,Soria,Salamanca,Asturias,1904,2B,9063,Cuesta de Belén Muro,51,20987770846,1999-01-27,Casado,F,Sur,4063088
78529966,Personal,1980-11-25,Paulina,Sáenz,Valladolid,Cáceres,Alicante,5953,2B,7673,Ronda de Tania Otero,45,28280696204,2015-06-12,Casado,F,Oeste,3957321
86671047,Otro,1963-02-14,Cloe,Espinosa,Badajoz,Toledo,Cáceres,1304,,1902,Camino de Casandra Busquets,60,24063081735,2010-08-01,Casado,M,Norte,8983591
47340924,Otro,1969-07-02,Ligia,Sarabia,Ávila,Santa Cruz de Tenerife,Almería,8052,4D,3511,Cañada Vera Ferrera,24,22834700751,2007-07-22,Viudo,F,Centro,3060952
44386997,Otro,1959-12-22,Abigaíl,Barba,Zamora,Ceuta,Huelva,9818,3C,6873,Urbanización de Ana Belén Bayón,51,23065239446,2019-01-19,Casado,M,Este,6408427
99597463,Otro,1974-11-10,Cleto,Nieto,Santa Cruz de Tenerife,Segovia,Valencia,3896,1A,3423,Paseo de Sigfrido Sierra,42,21394725699,2019-02-01,Soltero,F,Barrio 2,669269
39192219,Laboral,1960-03-07,Andrés Felipe,Arco,Asturias,Vizcaya,Huesca,4577,1A,5638,Acceso Prudencia Calvo,39,26352859433,2003-02-19,Casado,F,Barrio 2,156904
54611602,Personal,1985-03-23,Hortensia,Amor,Tarragona,Badajoz,Madrid,588,2B,4011,Acceso de Pepita Santiago,43,20649903108,2022-06-23,Viudo,F,Barrio 2,9676817
83867639,Laboral,1991-06-23,Tania,Alvarado,Ciudad,Baleares,Lleida,1544,4D,5329,Alameda Teresita Ayala,28,24076218184,2013-05-10,Viudo,M,Barrio 3,5902458
55351810,Otro,1971-04-15,Tania,Gascón,Girona,Burgos,Huesca,4690,1A,6342,Rambla Alba Jover,47,22210640668,2001-11-06,Divorciado,F,Oeste,2553164
84037468,Otro,1961-07-31,Emigdio,Madrid,Asturias,Tarragona,Murcia,460,3C,2141,Paseo Dionisio Lamas,22,20427382905,2005-07-14,Divorciado,F,Norte,9125882
95043010,Personal,1976-09-28,Rosendo,Trillo,Almería,Palencia,Valencia,1100,4D,6963,Cañada de Delfina Villar,53,23748887706,2009-02-18,Soltero,F,Sur,387520
60891996,Laboral,1990-01-18,Alma,Iniesta,Baleares,Sevilla,Granada,347,2B,7802,Paseo Fabiola Solana,48,25649152301,2010-09-22,Divorciado,M,Barrio 3,1633909
74169673,Otro,1970-04-09,Isaura,Ayllón,Ceuta,Barcelona,Pontevedra,2804,2B,9331,Rambla Anastasio Gordillo,40,21118499482,2005-07-11,Divorciado,M,Barrio 2,6170353
54487562,Otro,1999-05-12,Tamara,Mateo,Cádiz,Teruel,Ávila,7289,1A,1373,Camino Clarisa Higueras,34,25011673285,2021-02-04,Casado,M,Barrio 3,2517953
27793998,Otro,1960-06-28,Marcio,Juan,Cádiz,Tarragona,Baleares,5855,2B,6864,Rambla de Maxi Portero,27,29803640669,2004-05-12,Viudo,M,Barrio 2,7515817
74281182,Otro,1992-07-02,Alexandra,Patiño,Toledo,Granada,Jaén,9469,4D,4194,Cuesta Lorenza Echevarría,43,21792493694,1996-07-28,Viudo,F,Este,2518965
12301478,Laboral,1966-06-28,Aarón,Sobrino,Cádiz,Soria,Guipúzcoa,7524,2B,8347,Cañada Eva María Belda,63,24721982946,2001-09-03,Viudo,F,Barrio 1,6509116
99270979,Personal,1982-11-17,Graciela,Pacheco,Ávila,Pontevedra,Granada,6054,,8485,Callejón Jose Carlos Salazar,38,23044017733,2022-06-03,Divorciado,M,Sur,5175202
27446599,Laboral,2000-10-30,Ruperta,Valbuena,Cádiz,Albacete,Teruel,5349,2B,8194,Cuesta Ciriaco Carreras,41,29781666785,1997-05-31,Soltero,M,Oeste,979455
95090431,Otro,1986-02-03,Yéssica,Contreras,Albacete,Pontevedra,Murcia,201,2B,4441,Glorieta de Martín Pazos,40,26851715979,2003-03-02,Casado,F,Barrio 2,5784670
38066135,Personal,1996-10-24,Perlita,Pintor,Zaragoza,Ávila,Vizcaya,2121,1A,3959,Ronda de Clara Benito,50,27875950353,2022-09-21,Soltero,M,Barrio 2,1241190
30556629,Personal,1973-09-14,Xiomara,Corominas,Salamanca,Lugo,Lleida,8100,,1852,Vial Juliana Sans,57,20770013818,2022-10-02,Viudo,F,Barrio 3,6576623
47913784,Laboral,1970-01-18,Eladio,Grande,Cádiz,Baleares,Santa Cruz de Tenerife,4587,3C,5903,Acceso Gustavo Sobrino,49,20333975342,2012-05-09,Divorciado,F,Norte,3491686
68775845,Laboral,1963-09-15,Ruperta,Almagro,Lugo,Ourense,Cáceres,3230,1A,5421,Paseo Alondra Cal,40,22181815667,2021-06-11,Divorciado,M,Norte,5273276
78486461,Personal,1970-06-06,Florentino,Bustamante,Soria,Teruel,Burgos,6632,2B,2674,Alameda de Samuel Mata,49,27951926710,2000-05-17,Soltero,F,Oeste,68938
51385051,Laboral,1977-12-06,Noelia,Blanch,Lleida,Alicante,Zamora,836,3C,4333,Camino Lola Rivero,51,28802123736,2012-09-18,Casado,F,Barrio 2,667087
11139438,Personal,1981-01-02,Jose,Ledesma,Badajoz,Cuenca,Santa Cruz de Tenerife,5151,3C,5714,Paseo de Íñigo Castelló,23,26463782786,2017-07-19,Casado,M,Norte,9452997
16636525,Laboral,1997-11-25,Consuelo,Macias,Cáceres,Castellón,Albacete,7631,3C,3199,Acceso de José Manuel Alcalá,65,20149033581,2015-10-03,Divorciado,M,Barrio 3,2906340
88335063,Otro,1998-03-06,Aura,Arana,Cuenca,Cáceres,Ciudad,9618,2B,4782,Avenida Pastor Castejón,58,22077814058,2000-10-10,Soltero,M,Barrio 2,7722955
47411529,Personal,2001-11-13,Jennifer,Arcos,Madrid,Vizcaya,León,4863,,1071,Urbanización Norberto Segarra,53,21332682552,1997-02-16,Viudo,M,Centro,4734763
86905755,Personal,1961-01-23,Alberto,Valverde,Salamanca,Asturias,Tarragona,9086,4D,9295,Rambla de Cloe Haro,47,29035763168,2014-06-28,Soltero,M,Barrio 2,4411467
11198784,Laboral,1964-07-16,Loreto,Narváez,Girona,Ourense,Córdoba,1528,1A,5280,Pasaje de Rómulo Valbuena,58,22428221998,2001-06-07,Viudo,F,Barrio 3,5452398
11187083,Otro,1988-03-05,Conrado,Rey,Vizcaya,Huelva,Segovia,7998,4D,1832,Vial de Hector Quevedo,35,26090263006,2003-02-25,Casado,M,Este,7858239
24614835,Laboral,1984-10-04,Rico,Peñalver,Lleida,Huelva,Soria,5120,,2444,Callejón de Gabino Quevedo,57,22083335969,2010-04-16,Soltero,F,Barrio 2,1346904
77060536,Laboral,1961-10-29,Roque,Gimenez,Baleares,Álava,Pontevedra,7819,4D,2727,Pasaje de Luís Gálvez,50,24084741709,1998-10-13,Divorciado,F,Oeste,2634665
82194726,Personal,1990-07-10,José,Luna,Cáceres,Guadalajara,Santa Cruz de Tenerife,8024,,9254,Camino Agustín Lloret,48,20082919679,2022-01-08,Divorciado,M,Norte,4956446
10794638,Laboral,1962-09-17,Celia,Gomila,Segovia,Barcelona,Alicante,261,3C,2785,Vial Haydée Barroso,27,24896337206,2017-03-24,Soltero,M,Norte,3832754
89845008,Laboral,1999-07-29,Danilo,Pelayo,Pontevedra,Cantabria,Almería,2129,4D,7875,Via Aurora Rivera,32,20847490332,2010-08-03,Casado,F,Barrio 2,3568944
77888674,Otro,1978-11-26,Noé,Isern,Ceuta,Córdoba,Madrid,5243,2B,1096,Acceso de Néstor Trillo,41,24462082627,2005-08-12,Casado,M,Barrio 1,4229722
